"","Date","Year","Month","Brand","Vehicle_Type_Group","Vehicle_Type","Model_Year","Fuel_Type","Gear","CCM","Horse_Power","Color","Body_Type","Seller","Seller_Status","Kilometers","Price"
"148",2020-04-18,2020,"4","Mercedes","E Series","E 220 d Exclusive",2018,"Diesel","Automatic","1801-2000 cc","Don't Know","Black","Sedan","Galery","2nd Hand",15000,729500
"149",2020-04-17,2020,"4","Audi","Q7","2.0 TFSI Quattro",2016,"Electricity","Automatic","1801-2000 cc","Don't Know","White","Off-road Vehicle","Galery","2nd Hand",98000,725000
"150",2020-04-18,2020,"4","BMW","X5","25d xDrive M Sport",2017,"Diesel","Automatic","1801-2000 cc","Don't Know","White","Off-road Vehicle","Galery","2nd Hand",117000,725000
"151",2020-04-18,2020,"4","BMW","Other","Other",2017,"Diesel","Automatic","1801-2000 cc","Don't Know","Black","Sedan","Galery","2nd Hand",62000,725000
"152",2020-05-17,2020,"5","Audi","Q7","2.0 TFSI Quattro",2016,"Electricity","Automatic","1801-2000 cc","Don't Know","Smoked","Off-road Vehicle","Galery","2nd Hand",32000,722000
"153",2020-04-18,2020,"4","Mercedes","E Series","E 300 AMG",2018,"Electricity","Automatic","1801-2000 cc","Don't Know","Beige","Sport / Coupe","Galery","2nd Hand",10000,715000
"154",2020-04-18,2020,"4","Porsche","Macan","Other",2018,"Electricity","Automatic","1801-2000 cc","Don't Know","Black","Off-road Vehicle","Galery","2nd Hand",27000,710000
"155",2020-04-17,2020,"4","Mercedes","E Series","E 300 AMG",2017,"Electricity","Automatic","1801-2000 cc","Don't Know","White","Sport / Coupe","Galery","2nd Hand",37119,709000
"156",2020-04-17,2020,"4","Audi","A8","Other",2014,"Electricity","Semi Automatic","3501-4000 cc","Don't Know","Gray","Sedan","Galery","2nd Hand",94500,699000
"157",2020-04-18,2020,"4","BMW","5 Series","520d Sport Line",2017,"Diesel","Automatic","1801-2000 cc","Don't Know","Gray","Sedan","Galery","2nd Hand",69000,699000
"158",2020-04-18,2020,"4","BMW","5 Series","520d Executive M Sport",2017,"Diesel","Semi Automatic","1801-2000 cc","Don't Know","Gray","Sedan","Galery","2nd Hand",69000,699000
"159",2020-04-22,2020,"4","Audi","Q7","2.0 TFSI Quattro",2016,"Electricity","Automatic","1801-2000 cc","Don't Know","Black","Off-road Vehicle","Galery","2nd Hand",58562,698000
"160",2020-04-17,2020,"4","Mercedes","GLC","250 d Exclusive",2018,"Diesel","Semi Automatic","2001-2500 cc","Don't Know","Gray","Off-road Vehicle","Galery","2nd Hand",41796,698000
"161",2020-04-18,2020,"4","BMW","X6","Other",2014,"Diesel","Automatic","2501-3000 cc","Don't Know","Beige","Off-road Vehicle","Galery","2nd Hand",61000,695000
"162",2020-04-17,2020,"4","Audi","Q5","2.0 TDI Quattro",2017,"Diesel","Semi Automatic","1801-2000 cc","Don't Know","Blue","Off-road Vehicle","Galery","2nd Hand",34000,692500
"163",2020-04-18,2020,"4","BMW","X5","25d xDrive M Sport",2016,"Diesel","Semi Automatic","1801-2000 cc","Don't Know","White","Off-road Vehicle","Galery","2nd Hand",63000,690000
"164",2020-04-18,2020,"4","Mercedes","CLS","350 D AMG",2016,"Diesel","Automatic","2501-3000 cc","Don't Know","White","Sport / Coupe","Galery","2nd Hand",74000,689000
"165",2020-05-17,2020,"5","Land Rover","Range Rover Sport","3.0 SDV6 Autobiography",2013,"Diesel","Semi Automatic","2501-3000 cc","Don't Know","Smoked","Off-road Vehicle","Galery","2nd Hand",92000,688000
"166",2020-05-12,2020,"5","Land Rover","Other","Other",2020,"Diesel","Automatic","1801-2000 cc","Don't Know","Black","Off-road Vehicle","Galery","0 km",0,679000
"167",2020-04-17,2020,"4","Land Rover","Range Rover Sport","3.0 SDV6 Autobiography",2013,"Diesel","Semi Automatic","2501-3000 cc","Don't Know","White","Off-road Vehicle","Galery","2nd Hand",124000,675000
"168",2020-04-18,2020,"4","Maserati","Ghibli","Other",2014,"Diesel","Semi Automatic","2501-3000 cc","Don't Know","Black","Sedan","Galery","2nd Hand",100000,675000
"169",2020-06-10,2020,"6","Audi","Q5","2.0 TDI Quattro Sport",2017,"Diesel","Automatic","1801-2000 cc","176-200 HP","Blue","Off-road Vehicle","Galery","2nd Hand",47800,669900
"170",2020-06-13,2020,"6","BMW","5 Series","530i xDrive M Sport",2017,"Electricity","Automatic","1801-2000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",60000,669900
"171",2020-05-28,2020,"5","Porsche","Cayenne","Other",2012,"Diesel","Semi Automatic","2501-3000 cc","226-250 HP","Black","Off-road Vehicle","Galery","2nd Hand",96000,669900
"172",2020-04-18,2020,"4","Mercedes","E Series","E 220 d Exclusive",2017,"Diesel","Automatic","1801-2000 cc","Don't Know","Black","Sedan","Galery","2nd Hand",35000,660000
"173",2020-04-18,2020,"4","Audi","Q7","3.0 TDI Quattro",2015,"Diesel","Automatic","2501-3000 cc","Don't Know","Black","Off-road Vehicle","Galery","2nd Hand",115000,659750
"174",2020-04-18,2020,"4","BMW","X5","25d xDrive M Sport",2015,"Diesel","Semi Automatic","1801-2000 cc","Don't Know","Black","Off-road Vehicle","Galery","2nd Hand",89000,649750
"175",2020-04-17,2020,"4","Chevrolet","Camaro","2.0",2017,"Electricity","Automatic","1801-2000 cc","Don't Know","Black","Sport / Coupe","Galery","2nd Hand",11000,649000
"176",2020-04-17,2020,"4","Land Rover","Range Rover Sport","3.0 SDV6 HSE",2013,"Diesel","Semi Automatic","2501-3000 cc","Don't Know","Black","Off-road Vehicle","Galery","2nd Hand",200000,649000
"177",2020-05-01,2020,"5","BMW","Other","Other",2017,"Diesel","Automatic","1801-2000 cc","Don't Know","White","Sedan","Galery","2nd Hand",63000,645000
"178",2020-04-17,2020,"4","BMW","Other","Other",2017,"Diesel","Automatic","1801-2000 cc","Don't Know","White","Sedan","Galery","2nd Hand",63000,645000
"179",2020-05-12,2020,"5","BMW","5 Series","520i Special Edition M Sport",2020,"Electricity","Automatic","1301-1600 cc","Don't Know","Brown","Sedan","Galery","2nd Hand",1650,645000
"180",2020-05-22,2020,"5","Land Rover","Range Rover Sport","3.0 SDV6 HSE",2013,"Diesel","Automatic","2501-3000 cc","276-300 HP","Black","Off-road Vehicle","Galery","2nd Hand",180000,640000
"181",2020-05-12,2020,"5","Land Rover","Range Rover","3.0 TDV6 Vogue",2013,"Diesel","Semi Automatic","2501-3000 cc","Don't Know","Beige","Off-road Vehicle","Galery","2nd Hand",186500,640000
"182",2020-05-01,2020,"5","Porsche","Panamera","Panamera 4",2011,"Electricity","Semi Automatic","3501-4000 cc","Don't Know","Black","Hatchback 5 Doors","Galery","2nd Hand",38000,639950
"183",2020-05-27,2020,"5","Jaguar","XF","2.0 D Prestige Plus",2017,"Diesel","Automatic","1801-2000 cc","176-200 HP","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",26100,634500
"184",2020-05-27,2020,"5","Jaguar","XF","2.0 D Prestige Plus",2017,"Diesel","Automatic","1801-2000 cc","176-200 HP","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",26100,634500
"185",2020-05-27,2020,"5","Jaguar","XF","2.0 D Prestige Plus",2017,"Diesel","Automatic","1801-2000 cc","176-200 HP","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",26100,634500
"186",2020-05-27,2020,"5","Jaguar","XF","2.0 D Prestige Plus",2017,"Diesel","Automatic","1801-2000 cc","176-200 HP","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",26100,634500
"187",2020-05-27,2020,"5","Jaguar","XF","2.0 D Prestige Plus",2017,"Diesel","Automatic","1801-2000 cc","176-200 HP","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",26100,634500
"188",2020-05-27,2020,"5","Jaguar","XF","2.0 D Prestige Plus",2017,"Diesel","Automatic","1801-2000 cc","176-200 HP","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",26100,634500
"189",2020-05-27,2020,"5","Jaguar","XF","2.0 D Prestige Plus",2017,"Diesel","Automatic","1801-2000 cc","176-200 HP","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",26100,634500
"190",2020-05-27,2020,"5","Jaguar","XF","2.0 D Prestige Plus",2017,"Diesel","Automatic","1801-2000 cc","176-200 HP","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",26100,634500
"191",2020-05-27,2020,"5","Jaguar","XF","2.0 D Prestige Plus",2017,"Diesel","Automatic","1801-2000 cc","176-200 HP","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",26100,634500
"192",2020-05-27,2020,"5","Jaguar","XF","2.0 D Prestige Plus",2017,"Diesel","Automatic","1801-2000 cc","176-200 HP","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",26100,634500
"193",2020-05-27,2020,"5","Jaguar","XF","2.0 D Prestige Plus",2017,"Diesel","Automatic","1801-2000 cc","176-200 HP","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",26100,634500
"194",2020-05-27,2020,"5","Jaguar","XF","2.0 D Prestige Plus",2017,"Diesel","Automatic","1801-2000 cc","176-200 HP","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",26100,634500
"195",2020-05-27,2020,"5","Jaguar","XF","2.0 D Prestige Plus",2017,"Diesel","Automatic","1801-2000 cc","176-200 HP","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",26100,634500
"196",2020-05-27,2020,"5","Jaguar","XF","2.0 D Prestige Plus",2017,"Diesel","Automatic","1801-2000 cc","176-200 HP","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",26100,634500
"197",2020-05-27,2020,"5","Jaguar","XF","2.0 D Prestige Plus",2017,"Diesel","Automatic","1801-2000 cc","176-200 HP","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",26100,634500
"198",2020-05-27,2020,"5","Jaguar","XF","2.0 D Prestige Plus",2017,"Diesel","Automatic","1801-2000 cc","176-200 HP","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",26100,634500
"199",2020-05-27,2020,"5","Jaguar","XF","2.0 D Prestige Plus",2017,"Diesel","Automatic","1801-2000 cc","176-200 HP","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",26100,634500
"200",2020-05-27,2020,"5","Jaguar","XF","2.0 D Prestige Plus",2017,"Diesel","Automatic","1801-2000 cc","176-200 HP","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",26100,634500
"201",2020-05-27,2020,"5","Jaguar","XF","2.0 D Prestige Plus",2017,"Diesel","Automatic","1801-2000 cc","176-200 HP","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",26100,634500
"202",2020-05-27,2020,"5","Jaguar","XF","2.0 D Prestige Plus",2017,"Diesel","Automatic","1801-2000 cc","176-200 HP","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",26100,634500
"203",2020-04-30,2020,"4","Porsche","Cayenne","3.0 Diesel",2011,"Diesel","Semi Automatic","2501-3000 cc","226-250 HP","White","Off-road Vehicle","Galery","2nd Hand",59000,629900
"204",2020-04-18,2020,"4","Land Rover","Other","Other",2018,"Diesel","Automatic","1801-2000 cc","Don't Know","Black","Off-road Vehicle","Galery","2nd Hand",19800,625000
"205",2020-04-17,2020,"4","Mercedes","GLC","250 AMG",2017,"Electricity","Automatic","1801-2000 cc","Don't Know","White","Off-road Vehicle","Galery","2nd Hand",39500,625000
"206",2020-04-17,2020,"4","Maserati","Ghibli","Other",2014,"Diesel","Semi Automatic","2501-3000 cc","Don't Know","White","Sedan","Galery","2nd Hand",86000,620000
"207",2020-04-18,2020,"4","BMW","5 Series","520d M Sport",2017,"Diesel","Automatic","1801-2000 cc","Don't Know","Gray","Sedan","Galery","2nd Hand",26000,619000
"208",2020-04-22,2020,"4","Chevrolet","Camaro","2.0",2017,"Electricity","Automatic","1801-2000 cc","Don't Know","Black","Sport / Coupe","Galery","2nd Hand",44914,618000
"209",2020-05-01,2020,"5","Mercedes","E Series","E 220 d AMG",2018,"Diesel","Automatic","1801-2000 cc","Don't Know","Gray","Sedan","Galery","2nd Hand",51000,612500
"210",2020-04-17,2020,"4","Mercedes","E Series","E 220 d AMG",2018,"Diesel","Automatic","1801-2000 cc","Don't Know","Gray","Sedan","Galery","2nd Hand",51000,612500
"211",2020-05-12,2020,"5","Porsche","Macan","Other",2017,"Electricity","Automatic","1801-2000 cc","Don't Know","Black","Off-road Vehicle","Galery","2nd Hand",39000,612500
"212",2020-04-17,2020,"4","Porsche","Macan","Other",2017,"Electricity","Automatic","1801-2000 cc","Don't Know","Black","Off-road Vehicle","Galery","2nd Hand",40000,612500
"213",2020-05-17,2020,"5","Mercedes","Other","Other",2020,"Diesel","Automatic","1301-1600 cc","Don't Know","Black","Sedan","Galery","0 km",0,610000
"214",2020-04-17,2020,"4","Mercedes","Other","Other",2020,"Diesel","Automatic","1301-1600 cc","Don't Know","Black","Sedan","Galery","0 km",0,610000
"215",2020-04-18,2020,"4","Porsche","Cayenne","3.0 Diesel",2013,"Diesel","Semi Automatic","2501-3000 cc","Don't Know","White","Off-road Vehicle","Galery","2nd Hand",115000,610000
"216",2020-04-18,2020,"4","Porsche","Panamera","Panamera Diesel",2012,"Diesel","Automatic","2501-3000 cc","Don't Know","Gray","Hatchback 5 Doors","Galery","2nd Hand",175000,609000
"217",2020-04-18,2020,"4","Mercedes","CLS","350 D AMG",2016,"Diesel","Automatic","2501-3000 cc","Don't Know","Black","Sport / Coupe","Galery","2nd Hand",145000,607500
"218",2020-04-18,2020,"4","BMW","X5","25d xDrive Premium",2015,"Diesel","Automatic","1300 cc and below","Don't Know","White","Off-road Vehicle","Galery","2nd Hand",63000,599950
"219",2020-04-17,2020,"4","BMW","X5","25d xDrive Premium",2016,"Diesel","Semi Automatic","1801-2000 cc","Don't Know","Black","Off-road Vehicle","Galery","2nd Hand",98500,599000
"220",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"221",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"222",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"223",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"224",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"225",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"226",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"227",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"228",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"229",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"230",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"231",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"232",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"233",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"234",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"235",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"236",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"237",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"238",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"239",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"240",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"241",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"242",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"243",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"244",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"245",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"246",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"247",2020-05-20,2020,"5","BMW","7 Series","740d xDrive Exclusive",2012,"Diesel","Automatic","3501-4000 cc","251-275 HP","White","Sedan","Galery","2nd Hand",128707,597500
"248",2020-04-18,2020,"4","BMW","5 Series","520i Special Edition M Sport",2020,"Electricity","Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",1000,595000
"249",2020-04-18,2020,"4","Mercedes","GLC","250 AMG",2017,"Electricity","Automatic","1801-2000 cc","Don't Know","White","Off-road Vehicle","Galery","2nd Hand",45000,595000
"250",2020-05-27,2020,"5","BMW","5 Series","520d xDrive Pure",2018,"Diesel","Automatic","1801-2000 cc","201-225 HP","Black","Sedan","Galery","2nd Hand",59854,594500
"251",2020-05-27,2020,"5","BMW","5 Series","520d xDrive Pure",2018,"Diesel","Automatic","1801-2000 cc","201-225 HP","Black","Sedan","Galery","2nd Hand",59854,594500
"252",2020-05-27,2020,"5","BMW","5 Series","520d xDrive Pure",2018,"Diesel","Automatic","1801-2000 cc","201-225 HP","Black","Sedan","Galery","2nd Hand",59854,594500
"253",2020-05-27,2020,"5","BMW","5 Series","520d xDrive Pure",2018,"Diesel","Automatic","1801-2000 cc","201-225 HP","Black","Sedan","Galery","2nd Hand",59854,594500
"254",2020-05-27,2020,"5","BMW","5 Series","520d xDrive Pure",2018,"Diesel","Automatic","1801-2000 cc","201-225 HP","Black","Sedan","Galery","2nd Hand",59854,594500
"255",2020-05-27,2020,"5","BMW","5 Series","520d xDrive Pure",2018,"Diesel","Automatic","1801-2000 cc","201-225 HP","Black","Sedan","Galery","2nd Hand",59854,594500
"256",2020-05-27,2020,"5","BMW","5 Series","520d xDrive Pure",2018,"Diesel","Automatic","1801-2000 cc","201-225 HP","Black","Sedan","Galery","2nd Hand",59854,594500
